Timestamp,Dancer_Setpoint,Dancer_Process_Value,Dancer_Output,Nip_Setpoint,Nip_Process_Value,Nip_Output,Seal1_Heat1_Setpoint,Seal1_Heat1_Process_Value,Seal1_Heat1_Draw_Temp_Correction,Seal1_Heat2_Setpoint,Seal1_Heat2_Process_Value,Seal1_Heat2_Draw_Temp_Correction,Seal1_Heat3_Setpoint,Seal1_Heat3_Process_Value,Seal1_Heat3_Draw_Temp_Correction,Seal1_Heat4_Setpoint,Seal1_Heat4_Process_Value,Seal1_Heat4_Draw_Temp_Correction,Seal2_Heat1_Setpoint,Seal2_Heat1_Process_Value,Seal2_Heat1_Draw_Temp_Correction,Seal2_Heat2_Setpoint,Seal2_Heat2_Process_Value,Seal2_Heat2_Draw_Temp_Correction,Seal2_Heat3_Setpoint,Seal2_Heat3_Process_Value,Seal2_Heat3_Draw_Temp_Correction,Seal2_Heat4_Setpoint,Seal2_Heat4_Process_Value,Seal2_Heat4_Draw_Temp_Correction,Seal1_Temperature_Setpoint,Seal1_Temperature_Process_Value,Seal2_Temperature_Setpoint,Seal2_Temperature_Process_Value,Line_Speed,Production_Length,Extrusion_Output,Printmark_Sensor_1_Offset,Printmark_Sensor_2_Offset,Punch_Position_Offset,Punch_Speed_Offset,Seal1_Position_Offset,Seal2_Position_Offset
2026-07-02T04:10:00.000Z,50,51.342,47.274,42,42.635,43.899,99.4,100.656,-1.256,99.8,101.699,-1.899,100.2,101.328,-1.128,100.6,102.096,-1.496,100,101.274,-1.274,100.4,101.621,-1.221,100.8,101.997,-1.197,101.2,103.135,-1.935,100,101.726,101,102.359,35.952,3457740,71.878,-0.2,-0.171,0.28,0.234,-0.308,0.19
2026-07-02T04:20:00.000Z,50,51.111,46.832,42,43.092,43.665,99.4,100.642,-1.242,99.8,100.952,-1.152,100.2,101.274,-1.074,100.6,101.771,-1.171,100,101.303,-1.303,100.4,102.082,-1.682,100.8,102.455,-1.655,101.2,102.695,-1.495,100,101.647,101,101.965,36.135,3478200,70.748,-0.315,-0.178,0.28,0.256,-0.302,0.206
2026-07-02T04:30:00.000Z,50,51.285,47.41,42,42.561,42.895,99.4,100.412,-1.012,99.8,100.85,-1.05,100.2,101.828,-1.628,100.6,102.349,-1.749,100,101.784,-1.784,100.4,101.368,-0.968,100.8,102.39,-1.59,101.2,103.024,-1.824,100,101.751,101,101.985,35.728,3498660,70.407,-0.346,-0.315,0.278,0.207,-0.294,0.222
2026-07-02T04:40:00.000Z,50,51.64,46.966,42,42.922,43.062,99.4,100.692,-1.292,99.8,100.791,-0.991,100.2,101.209,-1.009,100.6,102.067,-1.467,100,101.074,-1.074,100.4,102.09,-1.69,100.8,102.353,-1.553,101.2,102.402,-1.202,100,101.585,101,102.111,35.799,3519120,70.435,-0.314,-0.384,0.275,0.216,-0.285,0.236
2026-07-02T04:50:00.000Z,50,51.396,46.347,42,43.038,43.149,99.4,100.562,-1.162,99.8,101.232,-1.432,100.2,101.235,-1.035,100.6,102.18,-1.58,100,101.381,-1.381,100.4,101.431,-1.031,100.8,102.414,-1.614,101.2,102.486,-1.286,100,101.615,101,102.327,35.557,3539580,69.109,-0.41,-0.283,0.269,0.187,-0.275,0.25
2026-07-02T05:00:00.000Z,50,51.009,45.636,42,42.911,42.378,99.4,100.781,-1.381,99.8,101.186,-1.386,100.2,101.025,-0.825,100.6,101.813,-1.213,100,101.64,-1.64,100.4,101.405,-1.005,100.8,101.601,-0.801,101.2,102.659,-1.459,100,101.514,101,102.16,35.548,3560040,69.785,-0.436,-0.347,0.262,0.186,-0.263,0.262
2026-07-02T05:10:00.000Z,50,51.024,45.207,42,42.961,41.79,99.4,100.584,-1.184,99.8,100.816,-1.016,100.2,101.496,-1.296,100.6,101.86,-1.26,100,101.164,-1.164,100.4,101.589,-1.189,100.8,101.845,-1.045,101.2,102.292,-1.092,100,101.456,101,102.483,35.888,3580500,69.052,-0.38,-0.332,0.253,0.227,-0.251,0.272
2026-07-02T05:20:00.000Z,50,51.457,45.85,42,42.922,42.591,99.4,100.153,-0.753,99.8,101.091,-1.291,100.2,101.767,-1.567,100.6,101.858,-1.258,100,101.277,-1.277,100.4,101.153,-0.753,100.8,102.392,-1.592,101.2,102.287,-1.087,100,101.497,101,102.398,35.538,3600960,67.866,-0.46,-0.419,0.242,0.185,-0.237,0.282
2026-07-02T05:30:00.000Z,50,51.21,45.53,42,42.91,41.765,99.4,100.87,-1.47,99.8,100.643,-0.843,100.2,100.954,-0.754,100.6,101.619,-1.019,100,101.173,-1.173,100.4,101.45,-1.05,100.8,101.851,-1.051,101.2,102.621,-1.421,100,101.398,101,102.562,35.579,3621420,67.781,-0.372,-0.365,0.229,0.19,-0.222,0.29
2026-07-02T05:40:00.000Z,50,51.492,45.226,42,42.635,41.494,99.4,100.698,-1.298,99.8,100.782,-0.982,100.2,100.876,-0.676,100.6,101.431,-0.831,100,101.321,-1.321,100.4,101.345,-0.945,100.8,102.236,-1.436,101.2,101.962,-0.762,100,101.331,101,102.587,35.779,3641880,67.908,-0.452,-0.456,0.215,0.213,-0.206,0.297
2026-07-02T05:50:00.000Z,50,51.648,44.918,42,42.907,42.253,99.4,100.407,-1.007,99.8,100.848,-1.048,100.2,101.547,-1.347,100.6,101.814,-1.214,100,101.115,-1.115,100.4,101.326,-0.926,100.8,101.984,-1.184,101.2,102.388,-1.188,100,101.429,101,102.082,35.717,3662340,67.641,-0.469,-0.409,0.199,0.206,-0.189,0.302
2026-07-02T06:00:00.000Z,50,51.453,45.009,42,42.809,41.588,99.4,100.648,-1.248,99.8,101.207,-1.407,100.2,101.184,-0.984,100.6,102.008,-1.408,100,101.024,-1.024,100.4,101.099,-0.699,100.8,102.073,-1.273,101.2,102.297,-1.097,100,101.443,101,102.399,35.41,3682800,67.908,-0.424,-0.426,0.182,0.169,-0.172,0.306
2026-07-02T06:10:00.000Z,50,51.123,44.759,42,43.022,41.725,99.4,100.643,-1.243,99.8,100.615,-0.815,100.2,101.604,-1.404,100.6,101.75,-1.15,100,101.018,-1.018,100.4,101.41,-1.01,100.8,101.973,-1.173,101.2,102.651,-1.451,100,101.458,101,102.445,35.373,3703260,68.437,-0.364,-0.349,0.164,0.165,-0.153,0.309
2026-07-02T06:20:00.000Z,50,51.527,45.424,42,42.905,41.665,99.4,100.192,-0.792,99.8,100.782,-0.982,100.2,101.022,-0.822,100.6,101.888,-1.288,100,101.079,-1.079,100.4,101.76,-1.36,100.8,102.27,-1.47,101.2,102.032,-0.832,100,101.378,101,102.415,35.632,3723720,67.515,-0.325,-0.349,0.144,0.196,-0.134,0.31
2026-07-02T06:30:00.000Z,50,51.339,44.817,42,42.634,41.99,99.4,100.977,-1.577,99.8,101.245,-1.445,100.2,101.251,-1.051,100.6,102.076,-1.476,100,101.098,-1.098,100.4,101.547,-1.147,100.8,102.112,-1.312,101.2,102.775,-1.575,100,101.635,101,102.116,35.409,3744180,68.967,-0.337,-0.315,0.124,0.169,-0.115,0.31
2026-07-02T06:40:00.000Z,50,51.431,45.788,42,43.181,41.973,99.4,100.796,-1.396,99.8,100.996,-1.196,100.2,101.408,-1.208,100.6,101.843,-1.243,100,100.761,-0.761,100.4,101.524,-1.124,100.8,101.544,-0.744,101.2,102.338,-1.138,100,101.401,101,102.031,35.43,3764640,68.396,-0.251,-0.367,0.102,0.172,-0.094,0.308
2026-07-02T06:50:00.000Z,50,51.042,45.144,42,42.691,42.274,99.4,100.924,-1.524,99.8,100.753,-0.953,100.2,101.506,-1.306,100.6,101.442,-0.842,100,101.191,-1.191,100.4,101.464,-1.064,100.8,101.558,-0.758,101.2,102.467,-1.267,100,101.413,101,102.303,35.903,3785100,68.372,-0.162,-0.334,0.08,0.228,-0.074,0.304
2026-07-02T07:00:00.000Z,50,51.352,45.962,42,42.865,42.302,99.4,100.274,-0.874,99.8,100.665,-0.865,100.2,101.56,-1.36,100.6,101.565,-0.965,100,101.269,-1.269,100.4,101.782,-1.382,100.8,101.95,-1.15,101.2,102.675,-1.475,100,101.468,101,102.119,35.567,3805560,68.971,-0.1,-0.294,0.058,0.188,-0.053,0.299
2026-07-02T07:10:00.000Z,50,51.318,46.603,42,42.694,42.46,99.4,100.672,-1.272,99.8,100.817,-1.017,100.2,101.582,-1.382,100.6,101.861,-1.261,100,101.311,-1.311,100.4,101.509,-1.109,100.8,102.06,-1.26,101.2,102.849,-1.649,100,101.583,101,102.423,35.966,3826020,69.537,-0.114,-0.233,0.035,0.236,-0.032,0.293
2026-07-02T07:20:00.000Z,50,51.334,46.362,42,42.978,43.211,99.4,100.325,-0.925,99.8,101.055,-1.255,100.2,101.585,-1.385,100.6,101.835,-1.235,100,101.782,-1.782,100.4,101.557,-1.157,100.8,102.361,-1.561,101.2,102.725,-1.525,100,101.653,101,102.101,35.816,3846480,69.916,-0.001,-0.189,0.012,0.218,-0.011,0.286
2026-07-02T07:30:00.000Z,50,51.549,47.29,42,42.692,43.172,99.4,100.94,-1.54,99.8,101.124,-1.324,100.2,101.583,-1.383,100.6,102.222,-1.622,100,101.055,-1.055,100.4,101.8,-1.4,100.8,102.11,-1.31,101.2,102.883,-1.683,100,101.715,101,102.099,36.022,3866940,70.513,-0.002,-0.085,-0.012,0.243,0.011,0.277
2026-07-02T07:40:00.000Z,50,51.009,47.783,42,42.871,43.077,99.4,100.648,-1.248,99.8,101.173,-1.373,100.2,101.588,-1.388,100.6,102.289,-1.689,100,101.308,-1.308,100.4,102.222,-1.822,100.8,102.395,-1.595,101.2,102.247,-1.047,100,101.734,101,102.186,35.857,3887400,71.257,0.147,0.034,-0.035,0.223,0.032,0.266
2026-07-02T07:50:00.000Z,50,51.185,47.484,42,42.78,43.373,99.4,100.776,-1.376,99.8,101.743,-1.943,100.2,101.611,-1.411,100.6,101.94,-1.34,100,101.497,-1.497,100.4,102.226,-1.826,100.8,101.913,-1.113,101.2,102.277,-1.077,100,101.748,101,102.093,36.125,3907860,71.743,0.226,0.06,-0.058,0.255,0.053,0.255
2026-07-02T08:00:00.000Z,50,51.555,47.895,42,42.768,44.074,99.4,100.804,-1.404,99.8,101.401,-1.601,100.2,101.666,-1.466,100.6,102.249,-1.649,100,101.741,-1.741,100.4,101.525,-1.125,100.8,102.118,-1.318,101.2,102.32,-1.12,100,101.728,101,101.823,36.325,3928320,72.459,0.159,-0.007,-0.081,0.279,0.074,0.242
2026-07-02T08:10:00.000Z,50,50.973,48.097,42,42.888,44.372,99.4,101.4,-2,99.8,100.965,-1.165,100.2,101.763,-1.563,100.6,102.496,-1.896,100,101.552,-1.552,100.4,101.931,-1.531,100.8,102.596,-1.796,101.2,102.398,-1.198,100,101.888,101,101.83,35.974,3948780,71.896,0.28,0.142,-0.103,0.237,0.095,0.228
2026-07-02T08:20:00.000Z,50,51.261,48.377,42,43.014,44.615,99.4,100.738,-1.338,99.8,101.596,-1.796,100.2,101.914,-1.714,100.6,102.604,-2.004,100,101.447,-1.447,100.4,101.754,-1.354,100.8,102.165,-1.365,101.2,103.174,-1.974,100,101.924,101,102.163,35.974,3969240,72.819,0.272,0.121,-0.124,0.237,0.115,0.213
2026-07-02T08:30:00.000Z,50,51.407,49.685,42,42.847,44.757,99.4,101.407,-2.007,99.8,101.136,-1.336,100.2,102.131,-1.931,100.6,101.87,-1.27,100,101.576,-1.576,100.4,102.043,-1.643,100.8,102.151,-1.351,101.2,102.559,-1.359,100,101.859,101,102.138,36.207,3989700,74.212,0.347,0.212,-0.144,0.265,0.134,0.197
2026-07-02T08:40:00.000Z,50,50.935,50.058,42,42.63,45.467,99.4,100.892,-1.492,99.8,101.109,-1.309,100.2,101.524,-1.324,100.6,101.971,-1.371,100,101.837,-1.837,100.4,101.988,-1.588,100.8,102.261,-1.461,101.2,102.869,-1.669,100,101.806,101,102.004,36.132,4010160,73.462,0.381,0.251,-0.164,0.256,0.153,0.18
2026-07-02T08:50:00.000Z,50,50.835,50.197,42,42.364,45.178,99.4,101.104,-1.704,99.8,101.693,-1.893,100.2,101.905,-1.705,100.6,102.461,-1.861,100,101.624,-1.624,100.4,101.77,-1.37,100.8,102.3,-1.5,101.2,103.128,-1.928,100,101.998,101,101.781,36.141,4030620,73.96,0.328,0.346,-0.182,0.257,0.172,0.162
2026-07-02T09:00:00.000Z,50,51.086,50.557,42,42.841,45.372,99.4,101.574,-2.174,99.8,101.554,-1.754,100.2,102.384,-2.184,100.6,102.152,-1.552,100,102.211,-2.211,100.4,102.091,-1.691,100.8,102.922,-2.122,101.2,102.741,-1.541,100,102.204,101,101.832,36.114,4051080,74.303,0.49,0.327,-0.199,0.254,0.189,0.144
2026-07-02T09:10:00.000Z,50,51.288,50.468,42,42.313,45.628,99.4,101.411,-2.011,99.8,101.409,-1.609,100.2,102.071,-1.871,100.6,102.699,-2.099,100,101.4,-1.4,100.4,102.157,-1.757,100.8,102.175,-1.375,101.2,102.886,-1.686,100,102.026,101,101.724,36.387,4071540,75.408,0.512,0.305,-0.215,0.286,0.206,0.124
2026-07-02T09:20:00.000Z,50,51.147,50.467,42,42.407,45.593,99.4,100.853,-1.453,99.8,101.2,-1.4,100.2,101.879,-1.679,100.6,102.63,-2.03,100,101.941,-1.941,100.4,101.78,-1.38,100.8,102.265,-1.465,101.2,103.317,-2.117,100,101.983,101,101.92,36.027,4092000,74.769,0.444,0.371,-0.229,0.243,0.222,0.105
2026-07-02T09:30:00.000Z,50,50.613,51.148,42,42.68,46.485,99.4,101.052,-1.652,99.8,101.448,-1.648,100.2,101.817,-1.617,100.6,102.449,-1.849,100,101.726,-1.726,100.4,102.505,-2.105,100.8,102.193,-1.393,101.2,103.229,-2.029,100,102.052,101,101.988,36.443,4112460,76.309,0.459,0.337,-0.242,0.293,0.237,0.084
2026-07-02T09:40:00.000Z,50,50.851,50.885,42,42.322,46.152,99.4,101.065,-1.665,99.8,101.366,-1.566,100.2,101.896,-1.696,100.6,101.886,-1.286,100,101.692,-1.692,100.4,102.067,-1.667,100.8,102.434,-1.634,101.2,102.935,-1.735,100,101.918,101,101.482,36.167,4132920,75.523,0.461,0.447,-0.253,0.26,0.251,0.063
2026-07-02T09:50:00.000Z,50,50.907,50.436,42,42.763,45.935,99.4,101.461,-2.061,99.8,101.645,-1.845,100.2,102.127,-1.927,100.6,101.866,-1.266,100,101.377,-1.377,100.4,101.651,-1.251,100.8,102.589,-1.789,101.2,102.778,-1.578,100,101.937,101,101.827,35.84,4153380,76.061,0.488,0.382,-0.262,0.221,0.263,0.042
2026-07-02T10:00:00.000Z,50,50.381,51.353,42,42.53,45.791,99.4,100.845,-1.445,99.8,101.829,-2.029,100.2,101.62,-1.42,100.6,102.202,-1.602,100,101.743,-1.743,100.4,101.978,-1.578,100.8,102.698,-1.898,101.2,102.489,-1.289,100,101.926,101,101.306,35.94,4173840,76.404,0.465,0.495,-0.269,0.233,0.275,0.021
2026-07-02T10:10:00.000Z,50,50.618,51.533,42,42.226,46.383,99.4,100.613,-1.213,99.8,101.128,-1.328,100.2,101.285,-1.085,100.6,102.2,-1.6,100,101.789,-1.789,100.4,102.336,-1.936,100.8,102.576,-1.776,101.2,102.794,-1.594,100,101.84,101,101.455,35.77,4194300,75.778,0.37,0.482,-0.275,0.212,0.285,0
2026-07-02T10:20:00.000Z,50,50.509,50.402,42,42.247,46.373,99.4,100.533,-1.133,99.8,101.677,-1.877,100.2,102.033,-1.833,100.6,102.446,-1.846,100,101.497,-1.497,100.4,102.084,-1.684,100.8,102.094,-1.294,101.2,102.347,-1.147,100,101.839,101,101.237,35.74,4214760,75.342,0.332,0.388,-0.278,0.209,0.294,-0.022
2026-07-02T10:30:00.000Z,50,50.195,50.733,42,42.135,45.715,99.4,100.735,-1.335,99.8,101.541,-1.741,100.2,101.175,-0.975,100.6,102.383,-1.783,100,101.358,-1.358,100.4,102.183,-1.783,100.8,101.686,-0.886,101.2,102.456,-1.256,100,101.69,101,101.346,35.572,4235220,75.537,0.201,0.45,-0.28,0.189,0.302,-0.043
2026-07-02T10:40:00.000Z,50,50.776,51.103,42,42.391,45.904,99.4,100.372,-0.972,99.8,100.85,-1.05,100.2,101.422,-1.222,100.6,101.87,-1.27,100,101.516,-1.516,100.4,101.696,-1.296,100.8,101.881,-1.081,101.2,102.301,-1.101,100,101.489,101,101.513,35.385,4255680,75.101,0.229,0.432,-0.28,0.166,0.308,-0.064
2026-07-02T10:50:00.000Z,50,50.32,50.546,42,42.074,45.899,99.4,100.339,-0.939,99.8,101.255,-1.455,100.2,100.982,-0.782,100.6,101.377,-0.777,100,101.476,-1.476,100.4,101.498,-1.098,100.8,101.548,-0.748,101.2,102.53,-1.33,100,101.376,101,101.305,35.21,4276140,75.838,0.112,0.291,-0.277,0.145,0.313,-0.085
2026-07-02T11:00:00.000Z,50,50.192,50.256,42,42.277,45.154,99.4,100.657,-1.257,99.8,100.565,-0.765,100.2,100.768,-0.568,100.6,101.826,-1.226,100,100.868,-0.868,100.4,101.203,-0.803,100.8,101.548,-0.748,101.2,102.22,-1.02,100,101.207,101,101.209,35.22,4296600,75.486,0.166,0.296,-0.273,0.146,0.317,-0.105
2026-07-02T11:10:00.000Z,50,50.573,49.227,42,42.022,45.328,99.4,99.846,-0.446,99.8,100.637,-0.837,100.2,100.788,-0.588,100.6,101.453,-0.853,100,100.481,-0.481,100.4,101.141,-0.741,100.8,101.604,-0.804,101.2,101.648,-0.448,100,100.95,101,101.306,34.866,4317060,73.97,0.111,0.23,-0.267,0.104,0.319,-0.125
2026-07-02T11:20:00.000Z,50,50.342,49.955,42,42.257,45.119,99.4,100.392,-0.992,99.8,100.749,-0.949,100.2,101.054,-0.854,100.6,101.513,-0.913,100,100.44,-0.44,100.4,101.261,-0.861,100.8,101.532,-0.732,101.2,102.202,-1.002,100,101.143,101,101.062,34.706,4337520,74.648,0.061,0.236,-0.259,0.085,0.32,-0.144
2026-07-02T11:30:00.000Z,50,50.009,49.278,42,42.331,44.836,99.4,99.806,-0.406,99.8,100.007,-0.207,100.2,100.675,-0.475,100.6,101.129,-0.529,100,100.671,-0.671,100.4,100.797,-0.397,100.8,101.598,-0.798,101.2,101.821,-0.621,100,100.813,101,101.013,34.643,4357980,73.572,-0.04,0.143,-0.249,0.077,0.319,-0.163
2026-07-02T11:40:00.000Z,50,50.264,48.677,42,42.074,44.989,99.4,99.606,-0.206,99.8,99.967,-0.167,100.2,100.562,-0.362,100.6,101.195,-0.595,100,100.129,-0.129,100.4,101.043,-0.643,100.8,101.277,-0.477,101.2,101.833,-0.633,100,100.702,101,101.221,34.393,4378440,72.569,-0.041,0.137,-0.238,0.047,0.317,-0.18
2026-07-02T11:50:00.000Z,50,50.3,48.517,42,42.279,43.832,99.4,99.247,0.153,99.8,99.577,0.223,100.2,100.723,-0.523,100.6,100.344,0.256,100,100.267,-0.267,100.4,100.473,-0.073,100.8,100.844,-0.044,101.2,101.28,-0.08,100,100.344,101,100.986,34.429,4398900,72.74,-0.211,0.015,-0.225,0.052,0.314,-0.197
2026-07-02T12:00:00.000Z,50,49.818,48.471,42,42.109,44.457,99.4,99.837,-0.437,99.8,99.76,0.04,100.2,100.27,-0.07,100.6,100.183,0.417,100,100.234,-0.234,100.4,100.145,0.255,100.8,101.178,-0.378,101.2,101.324,-0.124,100,100.366,101,100.655,34.183,4419360,71.662,-0.196,-0.049,-0.21,0.022,0.309,-0.213
2026-07-02T12:10:00.000Z,50,50.216,47.463,42,42.167,43.984,99.4,99.463,-0.063,99.8,99.86,-0.06,100.2,100.111,0.089,100.6,100.097,0.503,100,99.505,0.495,100.4,99.832,0.568,100.8,100.381,0.419,101.2,101.467,-0.267,100,100.089,101,100.908,33.664,4439820,71.205,-0.227,-0.015,-0.194,-0.04,0.303,-0.228
2026-07-02T12:20:00.000Z,50,50.154,47.685,42,41.896,43.067,99.4,98.794,0.606,99.8,99.682,0.118,100.2,100.255,-0.055,100.6,100.6,0,100,99.432,0.568,100.4,100.198,0.202,100.8,100.602,0.198,101.2,101.125,0.075,100,100.086,101,100.649,33.61,4460280,70.932,-0.3,-0.071,-0.177,-0.047,0.295,-0.242
2026-07-02T12:30:00.000Z,50,50.075,47.413,42,42.151,43.617,99.4,99.335,0.065,99.8,99.249,0.551,100.2,99.812,0.388,100.6,100.027,0.573,100,99.169,0.831,100.4,100.103,0.297,100.8,100.724,0.076,101.2,100.768,0.432,100,99.898,101,100.392,33.377,4480740,70.388,-0.294,-0.181,-0.158,-0.075,0.286,-0.255
2026-07-02T12:40:00.000Z,50,49.713,46.191,42,41.596,43.177,99.4,98.689,0.711,99.8,99.184,0.616,100.2,99.689,0.511,100.6,99.907,0.693,100,98.954,1.046,100.4,99.581,0.819,100.8,100.232,0.568,101.2,100.274,0.926,100,99.564,101,100.288,33.287,4501200,70.377,-0.438,-0.195,-0.138,-0.086,0.276,-0.267
2026-07-02T12:50:00.000Z,50,49.372,46.414,42,41.726,42.825,99.4,98.512,0.888,99.8,99.207,0.593,100.2,98.996,1.204,100.6,100.184,0.416,100,98.935,1.065,100.4,99.952,0.448,100.8,99.628,1.172,101.2,99.979,1.221,100,99.424,101,100.724,32.911,4521660,70.145,-0.39,-0.303,-0.117,-0.131,0.265,-0.277
2026-07-02T13:00:00.000Z,50,49.927,45.559,42,41.486,42.392,99.4,98.884,0.516,99.8,98.506,1.294,100.2,99.54,0.66,100.6,99.605,0.995,100,99.387,0.613,100.4,99.447,0.953,100.8,99.632,1.168,101.2,100.379,0.821,100,99.423,101,100.14,32.574,4542120,68.696,-0.444,-0.193,-0.096,-0.171,0.252,-0.286
2026-07-02T13:10:00.000Z,50,49.589,45.338,42,41.933,42.107,99.4,98.074,1.326,99.8,99.018,0.782,100.2,99.529,0.671,100.6,99.492,1.108,100,99.325,0.675,100.4,99.123,1.277,100.8,99.923,0.877,101.2,100.334,0.866,100,99.352,101,100.083,32.547,4562580,68.84,-0.443,-0.276,-0.074,-0.174,0.239,-0.293
2026-07-02T13:20:00.000Z,50,49.773,45.774,42,41.704,42.302,99.4,98.309,1.091,99.8,98.216,1.584,100.2,98.97,1.23,100.6,99.195,1.405,100,98.812,1.188,100.4,99.029,1.371,100.8,99.817,0.983,101.2,100.048,1.152,100,99.05,101,100.523,32.251,4583040,68.325,-0.435,-0.349,-0.051,-0.21,0.224,-0.3
2026-07-02T13:30:00.000Z,50,49.589,45.219,42,41.692,41.905,99.4,98.148,1.252,99.8,98.458,1.342,100.2,98.77,1.43,100.6,99.399,1.201,100,98.458,1.542,100.4,98.677,1.723,100.8,99.764,1.036,101.2,100.156,1.044,100,98.979,101,100.193,32.376,4603500,67.882,-0.507,-0.384,-0.028,-0.195,0.208,-0.304
2026-07-02T13:40:00.000Z,50,49.407,45.384,42,41.459,41.874,99.4,97.774,1.626,99.8,98.714,1.086,100.2,98.935,1.265,100.6,98.849,1.751,100,98.857,1.143,100.4,99.214,1.186,100.8,99.372,1.428,101.2,99.554,1.646,100,98.909,101,100.333,32.074,4623960,67.57,-0.393,-0.429,-0.005,-0.231,0.191,-0.308
2026-07-02T13:50:00.000Z,50,49.301,45.117,42,41.577,41.946,99.4,97.662,1.738,99.8,98.355,1.445,100.2,98.571,1.629,100.6,98.846,1.754,100,98.415,1.585,100.4,98.8,1.6,100.8,99.377,1.423,101.2,99.47,1.73,100,98.687,101,100.158,32.253,4644420,68.347,-0.355,-0.373,0.019,-0.21,0.174,-0.31
2026-07-02T14:00:00.000Z,50,49.383,44.461,42,41.516,41.628,99.4,97.489,1.911,99.8,98.53,1.27,100.2,98.584,1.616,100.6,99.225,1.375,100,98.538,1.462,100.4,98.664,1.736,100.8,98.804,1.996,101.2,99.252,1.948,100,98.636,101,100.179,31.765,4664880,68.174,-0.458,-0.491,0.042,-0.268,0.156,-0.31
2026-07-02T14:10:00.000Z,50,49.016,44.639,42,41.705,42.124,99.4,98.139,1.261,99.8,98.34,1.46,100.2,98.979,1.221,100.6,99.248,1.352,100,98.706,1.294,100.4,98.495,1.905,100.8,98.822,1.978,101.2,99.536,1.664,100,98.783,101,99.878,31.673,4685340,68.472,-0.308,-0.409,0.065,-0.279,0.137,-0.309
2026-07-02T14:20:00.000Z,50,48.901,44.512,42,41.187,42.109,99.4,97.42,1.98,99.8,98.266,1.534,100.2,98.86,1.34,100.6,98.821,1.779,100,98.628,1.372,100.4,98.795,1.605,100.8,99.362,1.438,101.2,99.76,1.44,100,98.739,101,99.943,31.82,4705800,67.848,-0.374,-0.463,0.087,-0.262,0.117,-0.306
2026-07-02T14:30:00.000Z,50,49.458,44.682,42,41.652,42.346,99.4,97.667,1.733,99.8,98.085,1.715,100.2,98.232,1.968,100.6,99.018,1.582,100,98.162,1.838,100.4,98.504,1.896,100.8,98.858,1.942,101.2,99.662,1.538,100,98.524,101,99.603,31.903,4726260,67.784,-0.218,-0.401,0.109,-0.252,0.097,-0.302
2026-07-02T14:40:00.000Z,50,49.144,45.945,42,41.474,41.97,99.4,97.233,2.167,99.8,98.084,1.716,100.2,97.998,2.202,100.6,99.12,1.48,100,98.44,1.56,100.4,98.264,2.136,100.8,99.269,1.531,101.2,99.208,1.992,100,98.452,101,100.088,31.888,4746720,69.003,-0.188,-0.381,0.13,-0.253,0.076,-0.297
2026-07-02T14:50:00.000Z,50,49.15,45.429,42,41.222,42.067,99.4,97.61,1.79,99.8,97.961,1.839,100.2,98.162,2.038,100.6,99.055,1.545,100,98.087,1.913,100.4,98.554,1.846,100.8,99.274,1.526,101.2,99.264,1.936,100,98.496,101,99.855,31.914,4767180,69.081,-0.189,-0.386,0.15,-0.25,0.056,-0.29
2026-07-02T15:00:00.000Z,50,48.667,45.564,42,41.594,42.464,99.4,97.871,1.529,99.8,97.686,2.114,100.2,98.726,1.474,100.6,99.021,1.579,100,98.251,1.749,100.4,98.204,2.196,100.8,99.272,1.528,101.2,99.035,2.165,100,98.508,101,99.749,31.675,4787640,69.568,-0.119,-0.292,0.17,-0.279,0.034,-0.282
2026-07-02T15:10:00.000Z,50,49.314,46.046,42,41.275,42.802,99.4,97.765,1.635,99.8,98.296,1.504,100.2,98.792,1.408,100.6,98.901,1.699,100,98.658,1.342,100.4,98.771,1.629,100.8,98.777,2.023,101.2,99.095,2.105,100,98.632,101,99.572,31.645,4808100,69.218,-0.117,-0.231,0.188,-0.283,0.013,-0.272
2026-07-02T15:20:00.000Z,50,49.179,45.937,42,41.127,43.342,99.4,97.471,1.929,99.8,97.902,1.898,100.2,98.364,1.836,100.6,99.155,1.445,100,98.694,1.306,100.4,98.897,1.503,100.8,99.057,1.743,101.2,99.523,1.677,100,98.633,101,99.778,31.905,4828560,70.685,0.054,-0.29,0.204,-0.251,-0.008,-0.261
2026-07-02T15:30:00.000Z,50,49.021,46.319,42,40.987,43.257,99.4,97.927,1.473,99.8,97.98,1.82,100.2,98.343,1.857,100.6,98.6,2,100,98.667,1.333,100.4,98.849,1.551,100.8,98.938,1.862,101.2,99.177,2.023,100,98.56,101,99.861,31.9,4849020,70.22,0.139,-0.303,0.219,-0.252,-0.029,-0.249
2026-07-02T15:40:00.000Z,50,49.04,47.73,42,41.466,43.067,99.4,97.96,1.44,99.8,98.153,1.647,100.2,98.729,1.471,100.6,98.899,1.701,100,98.55,1.45,100.4,98.772,1.628,100.8,99.275,1.525,101.2,99.835,1.365,100,98.772,101,99.827,32.008,4869480,71.501,0.088,-0.177,0.233,-0.239,-0.051,-0.236
2026-07-02T15:50:00.000Z,50,48.901,47.526,42,41.431,43.891,99.4,97.593,1.807,99.8,98.189,1.611,100.2,98.624,1.576,100.6,98.586,2.014,100,98.159,1.841,100.4,99.113,1.287,100.8,98.875,1.925,101.2,99.791,1.409,100,98.616,101,99.8,32.019,4889940,70.838,0.252,-0.091,0.245,-0.238,-0.072,-0.222
